49015,Roveredo,Switzerland,
49016,Clifton Upon Teme,United Kingdom,
49017,Flawil,Switzerland,
49018,Oberkirch,Switzerland,
49019,Santa Luzia,Brazil,
49020,Assos,Turkey,
49021,Piranhas,Brazil,
49022,Kloster Fischingen,Switzerland,
49023,Wauwil,Switzerland,
49024,Ibatiba,Brazil,
49025,Avsa Adasi,Turkey,
49026,Crondall,United Kingdom,
49027,CÃ­m,Czech Republic,
49028,Birkenfeld (Nahe),Germany,
49029,Bitozeves,Czech Republic,
49030,ManhuaÃ§u,Brazil,
49031,ItaÃºna,Brazil,
49032,CanaÃ£ dos CarajÃ¡s,Brazil,
49033,Biritiba-Mirim,Brazil,
49034,Lai Chau,Vietnam,
49035,TrÃªs Coroas,Brazil,
49036,Moonee Ponds,Australia,
49037,Brewer,United States,
49038,MatÃ£o,Brazil,
49039,ItaguaÃ­,Brazil,
49040,Unterroth,Germany,
49041,Faxinal dos Guedes,Brazil,
49042,Taishan,Taiwan,
49043,Stammham (bei Ingolstadt),Germany,
49044,Colombo,Brazil,
49045,Padang Padang Beach,Indonesia,
49046,Los Vilos,Chile,
49047,Bileca,Bosnia and Herzegovina,
49048,Florencia,Costa Rica,
49049,San Lorenzo,Argentina,
49050,ParaÃ­so,Dominican Republic,
49051,Meadowbrook,Australia,
49052,Bulancak,Turkey,
49053,Itapeva,Brazil,
49054,Tilden,United States,
49055,Silopi,Turkey,
49056,Prado,Colombia,
49057,Ricaurte,Colombia,
49058,Newcastle,United States,
49059,Monte San Giusto,Italy,
49060,Notre-Dame-de-la-Salette,Canada,
49061,Roure,Italy,
49062,Suipacha,Argentina,
49063,El VolcÃ¡n,Argentina,
49064,Calarca,Colombia,
49065,Laufen,Switzerland,
49066,Beni Suef,Egypt,
49067,Ciudad BolÃ­var,Colombia,
49068,Hlybokaye,Belarus,
49069,Vallegrande,Bolivia,
49070,Fiambala,Argentina,
49071,Los Lagos,Chile,
49072,Punilla Valley,Argentina,
49073,Providencia,Chile,
49074,Morlanwelz,Belgium,
49075,Cunda Adasi,Turkey,
49076,Marxen,Germany,
49077,BojacÃ¡,Colombia,
49078,Daniel Flores,Costa Rica,
49079,Tushemisht,Albania,
49080,Puntarenas,Costa Rica,
49081,Puerto Lopez,Colombia,
49082,Atenas,Costa Rica,
49083,Azua,Dominican Republic,
49084,Palmar,Costa Rica,
49085,QuilpuÃ©,Chile,
49086,Chaunaca,Bolivia,
49087,Teno,Chile,
49088,Facatativa,Colombia,
49089,La Primavera,Colombia,
49090,Tongoy,Chile,
49091,Taibao,Taiwan,
49092,Fanlu Chiayi,Taiwan,
49093,Kostryno,Ukraine,
49094,Nowowolynsk,Ukraine,
49095,Riebeek West,South Africa,
49096,Guarne,Colombia,
49097,Rohatyn,Ukraine,
49098,Irschawa,Ukraine,
49099,Klawer,South Africa,
49100,Filyos,Turkey,
49101,Bojarka,Ukraine,
49102,Meyerton,South Africa,
49103,Victor,United States,
49104,GÃ¼re,Turkey,
49105,Napier,South Africa,
49106,Tysons Corner,United States,
49107,Chmilnyk,Ukraine,
49108,Uniondale,South Africa,
49109,Dundee,South Africa,
49110,Rosishka,Ukraine,
49111,Krassyliwka,Ukraine,
49112,Kilija,Ukraine,
49113,Schaschkiw,Ukraine,
49114,Marjanowka,Ukraine,
49115,Polanica (Jaremcze),Ukraine,
49116,Kapitanovka,Ukraine,
49117,Yumbel,Chile,
49118,Bingil Bay,Australia,
49119,Rajakkad,India,
49120,Las Trancas,Chile,
49121,A BaÃ±a,Spain,
49122,Indented Head,Australia,
49123,Karapazar,Turkey,
49124,Alto Bio Bio,Chile,
49125,QuicavÃ­,Chile,
49126,Ayancik,Turkey,
49127,Villa de Las Rosas,Argentina,
49128,Ã‡andarli,Turkey,
49129,Puerto Saavedra,Chile,
49130,Buzim,Bosnia and Herzegovina,
49131,Prijedor,Bosnia and Herzegovina,
49132,Sede Boker,Israel,
49133,Srebrenik,Bosnia and Herzegovina,
49134,Wonga Park,Australia,
49135,Kelkit,Turkey,
49136,Darende,Turkey,
49137,Abant,Turkey,
49138,Fengjie,China,
49139,Tower Hill,Belize,
49140,Novxani,Azerbaijan,
49141,Saint-LÃ©gier-La ChiÃ©saz,Switzerland,
49142,Altinova,Turkey,
49143,Bartin,Turkey,
49144,Elbistan,Turkey,
49145,Bas Kungut,Azerbaijan,
49146,Xacmaz,Azerbaijan,
49147,Sykia,Greece,
49148,La Costa de Buen Hombre,Dominican Republic,
49149,HorcÃ³n,Chile,
49150,Ambridge,United States,
49151,Pontrhydfendigaid,United Kingdom,
49152,Eregli,Turkey,
49153,Massey,Canada,
49154,Mosqueiro,Brazil,
49155,Tarcoles,Costa Rica,
49156,ChinÃ¡cota,Colombia,
49157,La Pintada,Colombia,
49158,TibanÃ¡,Colombia,
49159,Zhubei,Taiwan,
49160,El EdÃ©n,Colombia,
49161,FÃ³meque,Colombia,
49162,Ilgaz,Turkey,
49163,Mersea Island,United Kingdom,
49164,Gunthorpe,United Kingdom,
49165,El Colegio,Colombia,
49166,Belen,Colombia,
49167,La Calera,Colombia,
49168,Mongar,Bhutan,
49169,ValparaÃ­so,Colombia,
49170,San JosÃ© de Isnos,Colombia,
49171,ChoachÃ­,Colombia,
49172,Horseman's Green,United Kingdom,
49173,Gambita,Colombia,
49174,Pitalito,Colombia,
49175,Lyamutundwe,Uganda,
49176,Bee Cave,United States,
49177,Port-Salut,Haiti,
49178,Marigot,Haiti,
49179,Pysarivka,Ukraine,
49180,OlÃ³n,Ecuador,
49181,GÃ¶lhisar,Turkey,
49182,Kupjansk,Ukraine,
49183,Lyme,United States,
49184,Sabaneta,Colombia,
49185,Calimita,Colombia,
49186,Huntington,United States,
49187,Utica,Colombia,
49188,Minca,Colombia,
49189,Tarashany,Ukraine,
49190,Pissotschyn,Ukraine,
49191,Solonyziwka,Ukraine,
49192,Bac Giang,Vietnam,
49193,Son HÃ o,Vietnam,
49194,Manuelita,Colombia,
49195,Menongue,Angola,
49196,Nueva Palmira,Uruguay,
49197,Cota,Colombia,
49198,Porto-Novo,Benin,
49199,Grand Popo,Benin,
49200,Malta,United States,
49201,La Libertad,Ecuador,
49202,La Ceja,Colombia,
49203,Kon Tum,Vietnam,
49204,Puerto NariÃ±o,Colombia,
49205,Nocaima,Colombia,
49206,San JerÃ³nimo,Colombia,
49207,Assomada,Cape Verde,
49208,Tanicuchi,Ecuador,
49209,Mtwara,Tanzania,
49210,Machachi,Ecuador,
49211,Vinces,Ecuador,
49212,Gualaceo,Ecuador,
49213,YaruquÃ­,Ecuador,
49214,CumbayÃ¡,Ecuador,
49215,Wyschkowo,Ukraine,
49216,KÃ¼Ã§Ã¼kkÃ¶y,Turkey,
49217,Hrebinky,Ukraine,
49218,Otschakiw,Ukraine,
49219,Dien ChÃ¢u,Vietnam,
49220,Lumshory,Ukraine,
49221,Pom Coong village,Vietnam,
49222,Mai ChÃ¢u,Vietnam,
49223,Aldea del Obispo,Spain,
49224,Tam Dao,Vietnam,
49225,Elmali,Turkey,
49226,HÃ²a BÃ¬nh,Vietnam,
49227,Manantiales,Uruguay,
49228,Andijan,Uzbekistan,
49229,Cund,Romania,
49230,Hayrabolu,Turkey,
49231,Zhuqi,Taiwan,
49232,Zashkiv,Ukraine,
49233,Synevyr,Ukraine,
49234,Thanh HÃ³a,Vietnam,
49235,Stoyanka,Ukraine,
49236,Shyan,Ukraine,
49237,Karacabey,Turkey,
49238,Reyhanli,Turkey,
49239,San Gregorio de Polanco,Uruguay,
49240,Tuy Phong,Vietnam,
49241,Aguas Dulces,Uruguay,
49242,Villa Serrana,Uruguay,
49243,Bayindir,Turkey,
49244,Tam Ky,Vietnam,
49245,Ben CÃ¡t,Vietnam,
49246,Mbarara,Uganda,
49247,Bayburt,Turkey,
49248,Hoima,Uganda,
49249,Kalisizo,Uganda,
49250,Sam Son,Vietnam,
49251,Kasese,Uganda,
49252,Shouguang,China,
49253,Khe Sanh,Vietnam,
49254,Trang BÃ ng,Vietnam,
49255,Bademli,Turkey,
49256,Masindi,Uganda,
49257,Maule,Chile,
49258,Curanipe,Chile,
49259,Qoâ€˜qon,Uzbekistan,
49260,Masaka,Uganda,
49261,Foumban,Cameroon,
49262,Birgi,Turkey,
49263,AkÃ§aabat,Turkey,
49264,Trethurgy,United Kingdom,
49265,Bunutan,Indonesia,
49266,Phong NhÃ£,Vietnam,
49267,Tugu Utara,Indonesia,
49268,Malanje,Angola,
49269,Zoucheng,China,
49270,Kedisan,Indonesia,
49271,Grades,Austria,
49272,Siping,China,
49273,Ulpha,United Kingdom,
49274,Stainton,United Kingdom,
49275,Abbotsford,Australia,
49276,Botou,China,
49277,TerÃ¡n,Spain,
49278,Woy Woy,Australia,
49279,Junliangcheng,China,
49280,Ramsbury,United Kingdom,
49281,Las Canas,Dominican Republic,
49282,Sanhe,China,
49283,Mingguang,China,
49284,Haimen,China,
49285,Sabolotiw,Ukraine,
49286,Enge-Sande,Germany,
49287,Huigra,Ecuador,
49288,Shengze,China,
49289,Dafeng,China,
49290,Saint-Aubin-des-Preaux,France,
49291,Zilshausen,Germany,
49292,Songming,China,
49293,Jiading,China,
49294,Burrelton,United Kingdom,
49295,Kaixian,China,
49296,MÃ¼hlbach (MÃ¼glitztal),Germany,
49297,Xin'gan County,China,
49298,Poyang,China,
49299,Luoding,China,
49300,Mang (Dehong),China,
49301,Xiushan,China,
49302,Liangshan,China,
49303,Xianghe,China,
49304,Fenyang,China,
49305,Shucheng,China,
49306,Zixing,China,
49307,Xiaogan,China,
49308,Ulanhot,China,
49309,Shaxi,China,
49310,Rio Celeste,Costa Rica,
49311,New Romney,United Kingdom,
49312,Pegs Creek,Australia,
49313,Boreham Wiltshire,United Kingdom,
49314,Weinan,China,
49315,Kihim,India,
49316,Wolsingham,United Kingdom,
49317,KÃ¶tschlitz,Germany,
49318,Pialba,Australia,
49319,Fuxin,China,
49320,Crosskeys,United Kingdom,
49321,Tregaron,United Kingdom,
49322,Rame Peninsula,United Kingdom,
49323,Huangshan Scenic Area,China,
49324,Xing'an,China,
49325,Baki,Indonesia,
49326,Unsleben,Germany,
49327,Zhangbei,China,
49328,Pymble,Australia,
49329,St Clair,Australia,
49330,Fairfield Heights,Australia,
49331,Binhai,China,
49332,Fu'an (Provinz Fujian),China,
49333,Shijiangzhuang,China,
49334,Jiaozhou,China,
49335,Holingol,China,
49336,Zhaoyuan,China,
49337,Xiaoyi,China,
49338,Jimo,China,
49339,Zhalantun,China,
49340,Donghai,China,
49341,Linqing,China,
49342,Rushan,China,
49343,Yanggu,China,
49344,Caoxian,China,
49345,Tongchuan,China,
49346,Shuanggang,China,
49347,Milaidhoo,Maldives,
49348,Chongzhou,China,
49349,Puning,China,
49350,Wortley,United Kingdom,
49351,Sholayur,India,
49352,Gaoyou,China,
49353,Gaobeidian,China,
49354,Moulton Vale of Glamor,United Kingdom,
49355,Tabarre,Haiti,
49356,Gawler,Australia,
49357,Uppermill,United Kingdom,
49358,Pumsaint,United Kingdom,
49359,Hebbal,India,
49360,Taizhou (Zhejiang),China,
49361,Darsham,United Kingdom,
49362,Lovington,United Kingdom,
49363,Hilborough,United Kingdom,
49364,Daocheng,China,
49365,Villanueva del Rosario,Spain,
49366,Sawran,Ukraine,
49367,Capel Surrey,United Kingdom,
49368,Inch Marlowe,Barbados,
49369,Alto Porvorim,India,
49370,Metheringham,United Kingdom,
49371,Wosnessensk,Ukraine,
49372,Steinkirchen (Altes Land),Germany,
49373,Greifenberg,Germany,
49374,Lingyuan,China,
49375,Remchingen,Germany,
49376,Shoalhaven Heads,Australia,
49377,Arxan,China,
49378,South Yarra,Australia,
49379,TotanÃ©s,Spain,
49380,Xinghua,China,
49381,Jiangyan,China,
49382,Zhuanghe,China,
49383,Ninghe,China,
49384,Shunyi,China,
49385,BrannÃ¡,Czech Republic,
49386,AhuachapÃ¡n,El Salvador,
49387,Nakanojo,Japan,
49388,Arbroath,United Kingdom,
49389,Sabuk-eup,Korea,
49390,Aurora,United States,
49391,Jeongseon,Korea,
49392,Harlev,Denmark,
49393,Neenton,United Kingdom,
49394,JaboatÃ£o dos Guararapes,Brazil,
49395,Cabedelo,Brazil,
49396,SÃ£o ThomÃ© das Letras,Brazil,
49397,Jeongsun-Kun,Korea,
49398,Ballygawley,Ireland,
49399,Yarnfield,United Kingdom,
49400,Golan Beach,Israel,
49401,Nantan,Japan,
49402,Kaneshie,Ghana,
49403,Escolca,Italy,
49404,Sarno,Italy,
49405,Sukamakmur,Indonesia,
49406,Pontinia,Italy,
49407,Fossato di Vico,Italy,
49408,Castello Cabiaglio,Italy,
49409,Alezio,Italy,
49410,Richmond,New Zealand,
49411,Hawera,New Zealand,
49412,Te Puru,New Zealand,
49413,Limetz-Villez,France,
49414,San Leonardo di Cutro,Italy,
49415,Twin Peaks,United States,
49416,El Castillo,Costa Rica,
49417,Panzano in Chianti,Italy,
49418,Cua Lap,Vietnam,
49419,Santo Ã‚ngelo,Brazil,
49420,Rye,United States,
49421,Maadhoo,Maldives,
49422,Arguedas,Spain,
49423,Legian Kaja,Indonesia,
49424,Birtinya,Australia,
49425,Pakembinangun,Indonesia,
49426,Ayas,Turkey,
49427,Pont CassÃ©,Dominica,
49428,Ko Lan,Thailand,
49429,Anandpur,India,
49430,Eardisley Herefordshire,United Kingdom,
49431,Felino,Italy,
49432,St Margaret's Hope,United Kingdom,
49433,Shere,United Kingdom,
49434,Huish Episcopi,United Kingdom,
49435,Mazeri,Georgia,
49436,ManatÃ­,Puerto Rico,
49437,Natachtari,Georgia,
49438,Mohan,India,
49439,Whittington,United States,
49440,Southoe,United Kingdom,
49441,Dauis,Philippines,
49442,BÃ  Ria,Vietnam,
49443,Eniseli,Georgia,
49444,Las Heras Mendoza,Argentina,
49445,Brunswick Heads,Australia,
49446,Middle Swan,Australia,
49447,Damnoen Saduak District,Thailand,
49448,Lake Macquarie,Australia,
49449,Punta Ballena,Uruguay,
49450,Kiribathgoda,Sri Lanka,
49451,Jost Van Dyke,British Virgin Islands,
49452,Xingyang,China,
49453,Kuruppanthara,India,
49454,Shearwater,Australia,
49455,Xintang Town (Canton),China,
49456,Kamen,Croatia,
49457,Quedjinup,Australia,
49458,Haslev,Denmark,
49459,Blackwater (Queensland),Australia,
49460,Xinfeng,China,
49461,San Pedro,Costa Rica,
49462,Maintenon,France,
49463,Cairu,Brazil,
49464,Wollombi,Australia,
49465,Barra de Chapagua,Honduras,
49466,Valdecabras,Spain,
49467,Sukawati,Indonesia,
49468,La Tigra,Costa Rica,
49469,Byurakan,Armenia,
49470,Kangarilla,Australia,
49471,Naranjito de Aguirre,Costa Rica,
49472,Denmark,United States,
49473,Nedumbassery,India,
49474,Itabirito,Brazil,
49475,Cudahy,United States,
49476,Childers,Australia,
49477,Hongcheon,Korea,
49478,Los Naranjos Beach,Colombia,
49479,Hinton,United States,
49480,Grenville-sur-la-Rouge,Canada,
49481,San Pa Tong,Thailand,
49482,El Pescadero,Mexico,
49483,Ban Chang,Thailand,
49484,Hang Dong,Thailand,
49485,Aurora,United States,
49486,Blayney,Australia,
49487,Ham Thuan Nam,Vietnam,
49488,Tamano,Japan,
49489,Oslob,Philippines,
49490,Achlades,Greece,
49491,Loon,Philippines,
49492,Sadao,Thailand,
49493,Mattituck,United States,
49494,Orient,United States,
49495,Hot Springs,United States,
49496,New Cumberland,United States,
49497,Cocagne,Canada,
49498,Greenfield,United States,
49499,Taean,Korea,
49500,Dhela,India,
49501,Amphoe Si Maha Phot,Thailand,
49502,Bongpyeong,Korea,
49503,Anda,Philippines,
49504,Koh Jum,Thailand,
49505,Bundalong,Australia,
49506,Bay St. Louis,United States,
49507,Calliope,Australia,
49508,Tankavaara,Finland,
49509,Santa Clara,United States,
49510,Smith River,United States,
49511,San Antonio de BenagÃ©ber,Spain,
49512,Onslow,Australia,
49513,Zarza de Granadilla,Spain,
49514,Taohuatan,China,
49515,Amphoe Ban Ta Khun,Thailand,
49516,Teluk Nipah,Malaysia,
49517,MakÃ³w Podhalanski,Poland,
49518,Tubeke,Belgium,
49519,Bowmanstead,United Kingdom,
49520,Unionhall,Ireland,
49521,Emerson,Canada,
49522,Batopilas,Mexico,
49523,Kloof,South Africa,
49524,Bac LiÃªu,Vietnam,
49525,Brienno,Italy,
49526,Baybay City,Philippines,
49527,Loboc,Philippines,
49528,Sezze,Italy,
49529,Gyeongbuk,Korea,
49530,Castello di Annone,Italy,
49531,Saint-Louis,Guadeloupe,
49532,Gapyeong County,Korea,
49533,Capesterre-Belle-Eau,Guadeloupe,
49534,Seaton,Australia,
49535,Alweston,United Kingdom,
49536,Upper Godney,United Kingdom,
49537,Vall de Gallinera,Spain,
49538,Pocheon,Korea,
49539,Buleleng Regency,Indonesia,
49540,Chatsworth Queensland,Australia,
49541,Brullioles,France,
49542,Long Jetty,Australia,
49543,Seal Rocks,Australia,
49544,Changdao,China,
49545,Moonee Beach,Australia,
49546,Hungry Head,Australia,
49547,Eagles Mere,United States,
49548,Mylestom,Australia,
49549,Palmdale,Australia,
49550,AlfundÃ£o,Portugal,
49551,Kinneret,Israel,
49552,Desa Peken,Indonesia,
49553,Milna (Hvar),Croatia,
49554,Rolvenden,United Kingdom,
49555,Dunham,United Kingdom,
49556,Chigumula,Malawi,
49557,Madison,United States,
49558,BeromÃ¼nster,Switzerland,
49559,Bullet Tree Falls,Belize,
49560,New Taipei City,Taiwan,
49561,Libo,China,
49562,Fort Tiracol,India,
49563,Turaif,Saudi Arabia,
49564,Prgomet,Croatia,
49565,Solin,Croatia,
49566,Tengzhou,China,
49567,Pateri,India,
49568,Shinshiro,Japan,
49569,San AndrÃ©s PetÃ©n,Guatemala,
49570,DÃ zhÃ i,China,
49571,Soline (Dubrovnik),Croatia,
49572,Sala Dan,Thailand,
49573,Gimpo,Korea,
49574,Goa Velha,India,
49575,Mae Hi,Thailand,
49576,Haiya,Thailand,
49577,Orhaniye,Turkey,
49578,Chlumetz an der Zidlina,Czech Republic,
49579,JesenÃ­k nad Odrou,Czech Republic,
49580,Sankt Georgenthal,Czech Republic,
49581,KrÃ¡lova Lehota,Slovakia,
49582,Willoughby,Australia,
49583,Mullumbimby,Australia,
49584,Sorrento,Australia,
49585,Yankalilla,Australia,
49586,Astoria,United States,
49587,Benia de Onis,Spain,
49588,Verem,India,
49589,Kerang,Australia,
49590,Kyneton,Australia,
49591,San Jacinto,United States,
49592,Ji'an Township (Hualien),Taiwan,
49593,Serra de SÃ£o Bento,Brazil,
49594,Kaw Kwang beach,Thailand,
49595,Tupaciguara,Brazil,
49596,Larouche,Canada,
49597,Fumone,Italy,
49598,Acri,Italy,
49599,Comeglians,Italy,
49600,Callala Bay,Australia,
49601,Nimbin,Australia,
49602,Alpignano,Italy,
49603,Glendon Brook,Australia,
49604,Mount Macedon,Australia,
49605,Hythe,Australia,
49606,Montalbano di Fasano,Italy,
49607,Mount Maunganui,New Zealand,
49608,Lonato del Garda,Italy,
49609,Saint-Hilarion,Canada,
49610,Miltonvale Park,Canada,
49611,Srinagar,India,
49612,MaipÃº,Argentina,
49613,Gajahan,Indonesia,
49614,Gelugor,Malaysia,
49615,Campbellford,Canada,
49616,Dunham,Canada,
49617,Middleton,Australia,
49618,MÃ©tabetchouan-Lac-Ã -la-Croix,Canada,
49619,Entrelacs,Canada,
49620,Seven Mile Beach,Cayman,
49621,Falmouth (Tasmania),Australia,
49622,Goulais River,Canada,
49623,De Soto,United States,
49624,Margao,India,
49625,Kingswood,Australia,
49626,Narrandera,Australia,
49627,Moore Park Beach,Australia,
49628,Moruya,Australia,
49629,Iporanga,Brazil,
49630,Dwight,Canada,
49631,Metula,Israel,
49632,Tweedmouth,United Kingdom,
49633,Boyton,United Kingdom,
49634,Potapovo,Russia,
49635,Bowen Island,Canada,
49636,Akosombo,Ghana,
49637,Madikeri,India,
49638,Bursins,Switzerland,
49639,Utterson,Canada,
49640,Brick,United States,
49641,Shinagawa,Japan,
49642,Banyuls-Dels-Aspres,France,
49643,Hazerswoude-Rijndijk,Netherlands,
49644,Felton,United States,
49645,Mohali,India,
49646,Atholville,Canada,
49647,Thessalon,Canada,
49648,Manzhou,Taiwan,
49649,New Oxford,United States,
49650,Honeymoon Bay,Canada,
49651,Grinaiciai,Lithuania,
49652,Orcoyen,Spain,
49653,Saraphi,Thailand,
49654,Ãlftanes,Iceland,
49655,Matlock Bath,United Kingdom,
49656,Ledyard,United States,
49657,Roxton Falls,Canada,
49658,Saint-Gabriel-de-Valcartier,Canada,
49659,Kahoku,Japan,
49660,Saint-Anaclet-de-Lessard,Canada,
49661,Montana,United States,
49662,Petit-Saguenay,Canada,
49663,Saku (Nagano),Japan,
49664,Wakad,India,
49665,Mattawa,Canada,
49666,Sainte-Luce,Canada,
49667,La DorÃ©,Canada,
49668,Cabot Trail,Canada,
49669,La PocatiÃ¨re,Canada,
49670,Cristian,Romania,
49671,Fredericktown,United States,
49672,Sweetwater,United States,
49673,Likely,Canada,
49674,Christina Lake,Canada,
49675,North Pole,United States,
49676,Denholm,Canada,
49677,Crofton,Canada,
49678,Plessisville,Canada,
49679,L'Islet,Canada,
49680,Charlo,Canada,
49681,Warwick,Canada,
49682,Pocono Manor,United States,
49683,Sainte-Marie,Canada,
49684,Hedley,Canada,
49685,Godbout,Canada,
49686,Sterling,United States,
49687,Port Edward,Canada,
49688,Saint-PhilÃ©mon,Canada,
49689,Long Sault,Canada,
49690,Ren-ai,Taiwan,
49691,Manglisi,Georgia,
49692,Matugama,Sri Lanka,
49693,Keewatin,Canada,
49694,LavÃ©rune,France,
49695,Baltimore,Canada,
49696,San Sai,Thailand,
49697,Saint Stephen,Canada,
49698,Mount Bethel,United States,
49699,Oka,Canada,
49700,Gooding,United States,
49701,Mogadore,United States,
49702,Orland,United States,
49703,BÃ¬nh ChÃ¢u,Vietnam,
49704,Riverdale,United States,
49705,Ririe,United States,
49706,Sabhar,Bangladesh,
49707,Citra,United States,
49708,Whepstead,United Kingdom,
49709,Brynmenyn,United Kingdom,
49710,Twelve Mile Creek,Australia,
49711,Wootton Wawen,United Kingdom,
49712,Redhead,Australia,
49713,Broadway,United Kingdom,
49714,Vivonne Bay,Australia,
49715,Misterton,United Kingdom,
49716,Elvington,United Kingdom,
49717,Miles,Australia,
49718,Tirau,New Zealand,
49719,Namyangju,Korea,
49720,Tryphena,New Zealand,
49721,Pukenui,New Zealand,
49722,Buyeo-gun,Korea,
49723,Tzimol,Mexico,
49724,Underwood,United States,
49725,Sa Khu,Thailand,
49726,Penebel,Indonesia,
49727,Bang Sao Thong,Thailand,
49728,Besthorpe,United Kingdom,
49729,Tondabayashi,Japan,
49730,Holmes Beach,United States,
49731,Merlin,United States,
49732,Walden,United States,
49733,Bang Phli,Thailand,
49734,Subic,Philippines,
49735,Canisy,France,
49736,La Pointe,St. Lucia,
49737,Addlestone,United Kingdom,
49738,Carstairs,United Kingdom,
49739,Miyoshi,Japan,
49740,Beaufort,United States,
49741,Papaikou,United States,
49742,Union Dale,United States,
49743,Far Rockaway,United States,
49744,Essex,United States,
49745,St Erth,United Kingdom,
49746,Avinger,United States,
49747,Peyriac Minervois,France,
49748,Muenster,United States,
49749,Mimasaka,Japan,
49750,Khlong Luang,Thailand,
49751,Milton-Freewater,United States,
49752,Kalkudah,Sri Lanka,
49753,West Glover,United States,
49754,Chaffee,United States,
49755,Jonesboro,United States,
49756,Vega Alta,Puerto Rico,
49757,Park City,United States,
49758,Ayampe ManabÃ­,Ecuador,
49759,Warm Springs,United States,
49760,Blairgowrie,Australia,
49761,Lawtey,United States,
49762,Acacia Ridge,Australia,
49763,Sleepy Eye,United States,
49764,Onjuku,Japan,
49765,Quinter,United States,
49766,Hereford,United States,
49767,Frinton-on-Sea,United Kingdom,
49768,South Hill,Anguilla,
49769,Carrabelle,United States,
49770,St. George Island,United States,
49771,Cassadaga,United States,
49772,Saint-Salvy (Lot-et-Garonne),France,
49773,Isle of Eigg,United Kingdom,
49774,Hines,United States,
49775,Harfleur,France,
49776,Milton,United States,
49777,Xuyen Moc,Vietnam,
49778,Kirby Stephen,United Kingdom,
49779,East Burke,United States,
49780,Elsah,United States,
49781,San Vicente,Philippines,
49782,Buchanan,United States,
49783,Bumi Serpong Damai,Indonesia,
49784,Tillar,United States,
49785,Wiang Pa Pao,Thailand,
49786,Marlboro,United States,
49787,Martley,United Kingdom,
49788,Maui Bay,Fiji,
49789,Kirk Yetholm,United Kingdom,
49790,Ulceby,United Kingdom,
49791,Alfara de Carles,Spain,
49792,MarÃ­a Chiquita,Panama,
49793,Honokaa,United States,
49794,Gyeiktaw,Myanmar,
49795,Garelochhead,United Kingdom,
49796,Bungo-ono,Japan,
49797,San Leonardo,Philippines,
49798,Rydal,United Kingdom,
49799,Piedecuesta (Metropolregion Bucaramanga),Colombia,
49800,Port Eynon,United Kingdom,
49801,Tranent,United Kingdom,
49802,Sakaiminato,Japan,
49803,Nam,Korea,
49804,Newbiggin-on-Lune,United Kingdom,
49805,Otterham,United Kingdom,
49806,Calvados,France,
49807,Santa Clara,Costa Rica,
49808,Wanborough,United Kingdom,
49809,Sankt Michael im Burgenland,Austria,
49810,Gilsland,United Kingdom,
49811,Birdham,United Kingdom,
49812,Kraubath an der Mur,Austria,
49813,WojcieszÃ³w,Poland,
49814,Spilsby,United Kingdom,
49815,Zamboanguita,Philippines,
49816,DÃ©partement CorrÃ¨ze,France,
49817,Carenero Island,Panama,
49818,Dunhua,China,
49819,Sampit,Indonesia,
49820,Irabu,Japan,
49821,Bellavista,Ecuador,
49822,Bouaye,France,
49823,Checheng,Taiwan,
49824,Zhenyuan,China,
49825,Majorda,India,
49826,Kinabatangan,Malaysia,
49827,Khlong Khut,Thailand,
49828,San Antonio de las Minas,Mexico,
49829,San Francisco,Mexico,
49830,Nam,Korea,
49831,San Leo,Italy,
49832,GleizÃ©,France,
49833,Chapmanslade,United Kingdom,
49834,Muchedent,France,
49835,Bidache,France,
49836,Stanbury,United Kingdom,
49837,Saint Coutant le Grand,France,
49838,Instow,United Kingdom,
49839,Runnington,United Kingdom,
49840,Collingbourne Ducis,United Kingdom,
49841,Shoreham,Australia,
49842,Fleninge,Sweden,
49843,San Remo,Australia,
49844,BÃ©ligneux,France,
49845,Port Elliot,Australia,
49846,Coral Cove,Australia,
49847,Mollymook,Australia,
49848,Himatangi Beach,New Zealand,
49849,Waimate,New Zealand,
49850,Jolly Harbour,Antigua and Barbuda,
49851,Saint-Pierre-de-l'ÃŽle-d'OrlÃ©ans,Canada,
49852,Elton,United Kingdom,
49853,Kirtlington,United Kingdom,
49854,Punta Goleta,Dominican Republic,
49855,Carthew,United Kingdom,
49856,Chalong,Thailand,
49857,Baindur,India,
49858,Llantrisant,United Kingdom,
49859,Espanola,Canada,
49860,Little Fort,Canada,
49861,Ocoyoacac,Mexico,
49862,Northwood,United States,
49863,Cobb,United States,
49864,Ko Sichang (Amphoe Ko Sichang),Thailand,
49865,Port Dalhousie,Canada,
49866,Spencer,United States,
49867,Ireshopeburn,United Kingdom,
49868,Blind River,Canada,
49869,Ragama,Sri Lanka,
49870,Beamsville,Canada,
49871,Val-des-Lacs,Canada,
49872,Ja-Ela,Sri Lanka,
49873,Pathio,Thailand,
49874,Tucurrique,Costa Rica,
49875,Northern Cambria,United States,
49876,Madawaska Valley,Canada,
49877,Van Vleck,United States,
49878,Mae Taeng,Thailand,
49879,Louisiana,United States,
49880,Mirabel,Canada,
49881,Vars,Canada,
49882,Mercer,United States,
49883,Dresser,United States,
49884,Nallathanniya,Sri Lanka,
49885,New Carlisle (Quebec),Canada,
49886,Ensenada Los Muertos,Mexico,
49887,La Martre,Canada,
49888,Crossfield,Canada,
49889,Sun Valley,United States,
49890,Lake St. Peter,Canada,
49891,Troy,Canada,
